-1.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,1.010101010101010360e-02
-1.000000000000000000e+00,2.020202020202020027e-02
-1.000000000000000000e+00,3.030303030303030040e-02
-1.000000000000000000e+00,4.040404040404040054e-02
-1.000000000000000000e+00,5.050505050505051108e-02
-1.000000000000000000e+00,6.060606060606060774e-02
-1.000000000000000000e+00,7.070707070707071829e-02
-1.000000000000000000e+00,8.080808080808082883e-02
-1.000000000000000000e+00,9.090909090909092549e-02
-1.000000000000000000e+00,1.010101010101010499e-01
-1.000000000000000000e+00,1.111111111111110911e-01
-1.000000000000000000e+00,1.212121212121211877e-01
-1.000000000000000000e+00,1.313131313131312983e-01
-1.000000000000000000e+00,1.414141414141414088e-01
-1.000000000000000000e+00,1.515151515151514916e-01
-1.000000000000000000e+00,1.616161616161616021e-01
-1.000000000000000000e+00,1.717171717171717127e-01
-1.000000000000000000e+00,1.818181818181817955e-01
-1.000000000000000000e+00,1.919191919191919060e-01
-1.000000000000000000e+00,2.020202020202020166e-01
-1.000000000000000000e+00,2.121212121212120993e-01
-1.000000000000000000e+00,2.222222222222222099e-01
-1.000000000000000000e+00,2.323232323232323204e-01
-1.000000000000000000e+00,2.424242424242424032e-01
-1.000000000000000000e+00,2.525252525252524860e-01
-1.000000000000000000e+00,2.626262626262626521e-01
-1.000000000000000000e+00,2.727272727272727071e-01
-1.000000000000000000e+00,2.828282828282828731e-01
-1.000000000000000000e+00,2.929292929292929282e-01
-1.000000000000000000e+00,3.030303030303029832e-01
-1.000000000000000000e+00,3.131313131313131493e-01
-1.000000000000000000e+00,3.232323232323232043e-01
-1.000000000000000000e+00,3.333333333333333703e-01
-1.000000000000000000e+00,3.434343434343434254e-01
-1.000000000000000000e+00,3.535353535353535914e-01
-1.000000000000000000e+00,3.636363636363636465e-01
-1.000000000000000000e+00,3.737373737373737015e-01
-1.000000000000000000e+00,3.838383838383838675e-01
-1.000000000000000000e+00,3.939393939393939226e-01
-1.000000000000000000e+00,4.040404040404040886e-01
-1.000000000000000000e+00,4.141414141414141437e-01
-1.000000000000000000e+00,4.242424242424241987e-01
-1.000000000000000000e+00,4.343434343434343647e-01
-1.000000000000000000e+00,4.444444444444445308e-01
-1.000000000000000000e+00,4.545454545454545858e-01
-1.000000000000000000e+00,4.646464646464647519e-01
-1.000000000000000000e+00,4.747474747474748069e-01
-1.000000000000000000e+00,4.848484848484848619e-01
-1.000000000000000000e+00,4.949494949494950280e-01
-1.000000000000000000e+00,5.050505050505050830e-01
-1.000000000000000000e+00,5.151515151515152491e-01
-1.000000000000000000e+00,5.252525252525253041e-01
-1.000000000000000000e+00,5.353535353535353591e-01
-1.000000000000000000e+00,5.454545454545455252e-01
-1.000000000000000000e+00,5.555555555555556912e-01
-9.999999999999998890e-01,5.656565656565657463e-01
-9.999999999999998890e-01,5.757575757575759123e-01
-9.999999999999998890e-01,5.858585858585859674e-01
-9.999999999999998890e-01,5.959595959595961334e-01
-9.999999999999998890e-01,6.060606060606060774e-01
-9.999999999999998890e-01,6.161616161616163545e-01
-9.999999999999998890e-01,6.262626262626264095e-01
-9.999999999999998890e-01,6.363636363636365756e-01
-9.999999999999998890e-01,6.464646464646466306e-01
-9.999999999999998890e-01,6.565656565656566857e-01
-9.999999999999998890e-01,6.666666666666668517e-01
-9.999999999999998890e-01,6.767676767676769067e-01
-9.999999999999998890e-01,6.868686868686870728e-01
-9.999999999999998890e-01,6.969696969696971278e-01
-9.999999999999998890e-01,7.070707070707072939e-01
-9.999999999999998890e-01,7.171717171717173489e-01
-9.999999999999998890e-01,7.272727272727274039e-01
-9.999999999999998890e-01,7.373737373737375700e-01
-9.999999999999998890e-01,7.474747474747476250e-01
-9.999999999999998890e-01,7.575757575757577911e-01
-9.999999999999998890e-01,7.676767676767678461e-01
-9.999999999999998890e-01,7.777777777777779011e-01
-9.999999999999998890e-01,7.878787878787880672e-01
-9.999999999999998890e-01,7.979797979797981222e-01
-9.999999999999998890e-01,8.080808080808082883e-01
-9.999999999999998890e-01,8.181818181818183433e-01
-9.999999999999998890e-01,8.282828282828285094e-01
-9.999999999999998890e-01,8.383838383838385644e-01
-9.999999999999998890e-01,8.484848484848486194e-01
-9.999999999999998890e-01,8.585858585858587855e-01
-9.999999999999998890e-01,8.686868686868687295e-01
-9.999999999999998890e-01,8.787878787878790066e-01
-9.999999999999998890e-01,8.888888888888891726e-01
-9.999999999999998890e-01,8.989898989898993387e-01
-9.999999999999998890e-01,9.090909090909092827e-01
-9.999999999999998890e-01,9.191919191919194487e-01
-9.999999999999998890e-01,9.292929292929296148e-01
-9.999999999999998890e-01,9.393939393939396698e-01
-9.999999999999998890e-01,9.494949494949497248e-01
-9.999999999999998890e-01,9.595959595959598909e-01
-9.999999999999998890e-01,9.696969696969699459e-01
-9.999999999999998890e-01,9.797979797979801120e-01
-9.999999999999998890e-01,9.898989898989900560e-01
-9.999999999999998890e-01,1.000000000000000222e+00
-8.947368421052631637e-01,0.000000000000000000e+00
-8.914570494870339701e-01,1.010101010101010360e-02
-8.881772568688048874e-01,2.020202020202020027e-02
-8.848974642505758048e-01,3.030303030303030040e-02
-8.816176716323466112e-01,4.040404040404040054e-02
-8.783378790141175285e-01,5.050505050505051108e-02
-8.750580863958883349e-01,6.060606060606060774e-02
-8.717782937776592522e-01,7.070707070707073216e-02
-8.684985011594300586e-01,8.080808080808081495e-02
-8.652187085412009759e-01,9.090909090909092549e-02
-8.619389159229718933e-01,1.010101010101010499e-01
-8.586591233047426996e-01,1.111111111111111327e-01
-8.553793306865136170e-01,1.212121212121212294e-01
-8.520995380682844234e-01,1.313131313131313260e-01
-8.488197454500553407e-01,1.414141414141414643e-01
-8.455399528318261471e-01,1.515151515151515471e-01
-8.422601602135970644e-01,1.616161616161616021e-01
-8.389803675953679818e-01,1.717171717171717127e-01
-8.357005749771388992e-01,1.818181818181817955e-01
-8.324207823589097055e-01,1.919191919191919060e-01
-8.291409897406806229e-01,2.020202020202020166e-01
-8.258611971224514292e-01,2.121212121212120993e-01
-8.225814045042223466e-01,2.222222222222222099e-01
-8.193016118859932639e-01,2.323232323232323204e-01
-8.160218192677640703e-01,2.424242424242424032e-01
-8.127420266495349876e-01,2.525252525252524860e-01
-8.094622340313057940e-01,2.626262626262626521e-01
-8.061824414130767114e-01,2.727272727272727071e-01
-8.029026487948476287e-01,2.828282828282828731e-01
-7.996228561766184351e-01,2.929292929292929282e-01
-7.963430635583893524e-01,3.030303030303029832e-01
-7.930632709401601588e-01,3.131313131313131493e-01
-7.897834783219310761e-01,3.232323232323232043e-01
-7.865036857037019935e-01,3.333333333333333703e-01
-7.832238930854727998e-01,3.434343434343434254e-01
-7.799441004672437172e-01,3.535353535353535914e-01
-7.766643078490145236e-01,3.636363636363636465e-01
-7.733845152307854409e-01,3.737373737373737015e-01
-7.701047226125563583e-01,3.838383838383838675e-01
-7.668249299943271646e-01,3.939393939393939226e-01
-7.635451373760980820e-01,4.040404040404040886e-01
-7.602653447578688883e-01,4.141414141414141992e-01
-7.569855521396398057e-01,4.242424242424242542e-01
-7.537057595214107231e-01,4.343434343434343092e-01
-7.504259669031815294e-01,4.444444444444444753e-01
-7.471461742849523358e-01,4.545454545454545303e-01
-7.438663816667232531e-01,4.646464646464647519e-01
-7.405865890484941705e-01,4.747474747474748069e-01
-7.373067964302650878e-01,4.848484848484848619e-01
-7.340270038120358942e-01,4.949494949494949725e-01
-7.307472111938068116e-01,5.050505050505050830e-01
-7.274674185755776179e-01,5.151515151515151381e-01
-7.241876259573485353e-01,5.252525252525253041e-01
-7.209078333391193416e-01,5.353535353535353591e-01
-7.176280407208902590e-01,5.454545454545455252e-01
-7.143482481026610653e-01,5.555555555555555802e-01
-7.110684554844319827e-01,5.656565656565657463e-01
-7.077886628662029000e-01,5.757575757575758013e-01
-7.045088702479737064e-01,5.858585858585858563e-01
-7.012290776297445127e-01,5.959595959595960224e-01
-6.979492850115154301e-01,6.060606060606061884e-01
-6.946694923932863475e-01,6.161616161616162435e-01
-6.913896997750572648e-01,6.262626262626262985e-01
-6.881099071568280712e-01,6.363636363636364646e-01
-6.848301145385989885e-01,6.464646464646465196e-01
-6.815503219203697949e-01,6.565656565656565746e-01
-6.782705293021407122e-01,6.666666666666667407e-01
-6.749907366839116296e-01,6.767676767676769067e-01
-6.717109440656824360e-01,6.868686868686870728e-01
-6.684311514474533533e-01,6.969696969696970168e-01
-6.651513588292241597e-01,7.070707070707071829e-01
-6.618715662109950770e-01,7.171717171717173489e-01
-6.585917735927659944e-01,7.272727272727272929e-01
-6.553119809745368007e-01,7.373737373737374590e-01
-6.520321883563076071e-01,7.474747474747476250e-01
-6.487523957380785244e-01,7.575757575757577911e-01
-6.454726031198494418e-01,7.676767676767677351e-01
-6.421928105016202482e-01,7.777777777777779011e-01
-6.389130178833911655e-01,7.878787878787880672e-01
-6.356332252651620829e-01,7.979797979797980112e-01
-6.323534326469328892e-01,8.080808080808081773e-01
-6.290736400287038066e-01,8.181818181818183433e-01
-6.257938474104746129e-01,8.282828282828285094e-01
-6.225140547922454193e-01,8.383838383838384534e-01
-6.192342621740163366e-01,8.484848484848486194e-01
-6.159544695557872540e-01,8.585858585858587855e-01
-6.126746769375580604e-01,8.686868686868687295e-01
-6.093948843193289777e-01,8.787878787878788955e-01
-6.061150917010998951e-01,8.888888888888890616e-01
-6.028352990828707014e-01,8.989898989898992276e-01
-5.995555064646416188e-01,9.090909090909093937e-01
-5.962757138464124251e-01,9.191919191919193377e-01
-5.929959212281832315e-01,9.292929292929295038e-01
-5.897161286099541488e-01,9.393939393939396698e-01
-5.864363359917250662e-01,9.494949494949498359e-01
-5.831565433734959836e-01,9.595959595959597799e-01
-5.798767507552669009e-01,9.696969696969699459e-01
-5.765969581370377073e-01,9.797979797979801120e-01
-5.733171655188085136e-01,9.898989898989900560e-01
-5.700373729005794310e-01,1.000000000000000222e+00
-7.894736842105263275e-01,0.000000000000000000e+00
-7.832695153954791767e-01,1.010101010101010360e-02
-7.770653465804320259e-01,2.020202020202020027e-02
-7.708611777653848751e-01,3.030303030303029693e-02
-7.646570089503377243e-01,4.040404040404040054e-02
-7.584528401352905735e-01,5.050505050505051108e-02
-7.522486713202434228e-01,6.060606060606060774e-02
-7.460445025051962720e-01,7.070707070707073216e-02
-7.398403336901491212e-01,8.080808080808082883e-02
-7.336361648751019704e-01,9.090909090909092549e-02
-7.274319960600548196e-01,1.010101010101010360e-01
-7.212278272450076688e-01,1.111111111111111466e-01
-7.150236584299605180e-01,1.212121212121212294e-01
-7.088194896149133672e-01,1.313131313131313260e-01
-7.026153207998662165e-01,1.414141414141414366e-01
-6.964111519848190657e-01,1.515151515151515471e-01
-6.902069831697719149e-01,1.616161616161615744e-01
-6.840028143547247641e-01,1.717171717171716849e-01
-6.777986455396776133e-01,1.818181818181817677e-01
-6.715944767246304625e-01,1.919191919191918783e-01
-6.653903079095833117e-01,2.020202020202019888e-01
-6.591861390945361610e-01,2.121212121212120716e-01
-6.529819702794890102e-01,2.222222222222221821e-01
-6.467778014644418594e-01,2.323232323232322927e-01
-6.405736326493947086e-01,2.424242424242423755e-01
-6.343694638343475578e-01,2.525252525252524860e-01
-6.281652950193004070e-01,2.626262626262625965e-01
-6.219611262042532562e-01,2.727272727272727071e-01
-6.157569573892061054e-01,2.828282828282828176e-01
-6.095527885741589547e-01,2.929292929292928727e-01
-6.033486197591118039e-01,3.030303030303029832e-01
-5.971444509440646531e-01,3.131313131313130937e-01
-5.909402821290175023e-01,3.232323232323232043e-01
-5.847361133139702405e-01,3.333333333333333148e-01
-5.785319444989230897e-01,3.434343434343434254e-01
-5.723277756838759389e-01,3.535353535353535359e-01
-5.661236068688288992e-01,3.636363636363635909e-01
-5.599194380537817484e-01,3.737373737373737015e-01
-5.537152692387345976e-01,3.838383838383837565e-01
-5.475111004236874468e-01,3.939393939393939226e-01
-5.413069316086402960e-01,4.040404040404039776e-01
-5.351027627935930342e-01,4.141414141414141437e-01
-5.288985939785459944e-01,4.242424242424241987e-01
-5.226944251634988436e-01,4.343434343434343092e-01
-5.164902563484516929e-01,4.444444444444444198e-01
-5.102860875334045421e-01,4.545454545454545303e-01
-5.040819187183573913e-01,4.646464646464646964e-01
-4.978777499033101850e-01,4.747474747474748069e-01
-4.916735810882629787e-01,4.848484848484848619e-01
-4.854694122732158279e-01,4.949494949494949725e-01
-4.792652434581687881e-01,5.050505050505050830e-01
-4.730610746431215263e-01,5.151515151515152491e-01
-4.668569058280744866e-01,5.252525252525253041e-01
-4.606527370130272803e-01,5.353535353535353591e-01
-4.544485681979800740e-01,5.454545454545455252e-01
-4.482443993829329232e-01,5.555555555555555802e-01
-4.420402305678857724e-01,5.656565656565657463e-01
-4.358360617528386216e-01,5.757575757575758013e-01
-4.296318929377915263e-01,5.858585858585858563e-01
-4.234277241227443200e-01,5.959595959595960224e-01
-4.172235553076971692e-01,6.060606060606061884e-01
-4.110193864926499629e-01,6.161616161616163545e-01
-4.048152176776028677e-01,6.262626262626262985e-01
-3.986110488625557169e-01,6.363636363636364646e-01
-3.924068800475085661e-01,6.464646464646466306e-01
-3.862027112324614153e-01,6.565656565656565746e-01
-3.799985424174142645e-01,6.666666666666667407e-01
-3.737943736023671693e-01,6.767676767676769067e-01
-3.675902047873199074e-01,6.868686868686870728e-01
-3.613860359722728122e-01,6.969696969696970168e-01
-3.551818671572256059e-01,7.070707070707071829e-01
-3.489776983421785106e-01,7.171717171717173489e-01
-3.427735295271314153e-01,7.272727272727272929e-01
-3.365693607120842090e-01,7.373737373737374590e-01
-3.303651918970370582e-01,7.474747474747476250e-01
-3.241610230819898519e-01,7.575757575757577911e-01
-3.179568542669427567e-01,7.676767676767677351e-01
-3.117526854518955504e-01,7.777777777777779011e-01
-3.055485166368483996e-01,7.878787878787880672e-01
-2.993443478218012488e-01,7.979797979797980112e-01
-2.931401790067540425e-01,8.080808080808081773e-01
-2.869360101917069472e-01,8.181818181818183433e-01
-2.807318413766597964e-01,8.282828282828285094e-01
-2.745276725616126456e-01,8.383838383838384534e-01
-2.683235037465654949e-01,8.484848484848486194e-01
-2.621193349315182886e-01,8.585858585858587855e-01
-2.559151661164711378e-01,8.686868686868687295e-01
-2.497109973014240425e-01,8.787878787878788955e-01
-2.435068284863768917e-01,8.888888888888890616e-01
-2.373026596713296854e-01,8.989898989898992276e-01
-2.310984908562824236e-01,9.090909090909093937e-01
-2.248943220412353838e-01,9.191919191919193377e-01
-2.186901532261881775e-01,9.292929292929295038e-01
